image_names,latitude,longitude,county_name
mosquito_m13.jpeg,38.367471,-122.507571,Sonoma County
mosquito_m2.jpeg,37.77233913,-122.4698194,San Francisco County
mosquito_m3.jpeg,37.684487,-122.477999,San Mateo County
mosquito_m4,34.148391,-118.756825,Los Angeles County
mosquito_m4 (2).jpeg,37.524249,-122.320672,San Mateo County
mosquito_m4.jpeg,36.96016152,-122.0260028,Santa Cruz County
mosquito_m6 (2).jpeg,37.78188667,-122.410925,San Francisco County
mosquito_m7.jpeg,37.531528,-122.316421,San Mateo County
mosquito_m8.jpeg,33.756925,-118.137138,Los Angeles County
mosquito_m9.jpeg,34.006492,-118.453745,Los Angeles County
mosquito_r_1.jpg,34.03388333,-118.3144383,Los Angeles County
mosquito_r_2.jpg,38.057049,-121.364115,San Joaquin County
mosquitos-0.jpg,37.921337,-122.688756,Marin County
mosquitos-1.jpg,37.46144454,-121.3086293,Stanislaus County
mosquitos-11.jpg,40.458856,-122.287769,Shasta County
mosquitos-12.jpg,39.075533,-123.474445,Mendocino County
mosquitos-13.jpg,37.553362,-119.427339,Madera County
mosquitos-14.jpg,37.17239667,-122.22207,Santa Cruz County
mosquitos-15.jpg,33.997218,-119.725555,Santa Barbara County
mosquitos-16.jpg,34.07666703,-118.0017564,Los Angeles County
mosquitos-17.jpg,34.12996383,-118.4055417,Los Angeles County
mosquitos-18.jpg,37.952603,-122.3198,Contra Costa County
mosquitos-2.jpg,37.623377,-122.137248,Alameda County
mosquitos-3.jpg,37.48587,-122.441297,San Mateo County
mosquitos-4.jpg,37.803826,-122.265236,Alameda County
mosquitos-5.jpg,34.16718,-119.058988,Ventura County
mosquitos-6.jpg,38.611996,-122.782044,Sonoma County
,38.611987,-122.782044,Sonoma County
,37.79056167,-122.4023117,San Francisco County
,33.84830469,-117.1208264,Riverside County
,34.106264,-118.341137,Los Angeles County
,34.17925261,-118.0969849,Los Angeles County
,37.79348,-122.433655,San Francisco County
,32.84056348,-117.039031,San Diego County
,37.799295,-122.22563,Alameda County
,34.00493538,-118.5490543,Los Angeles County
,37.804,-122.265495,Alameda County
,37.80408833,-122.265175,Alameda County
,38.611415,-122.780711,Sonoma County
,38.611966,-122.781937,Sonoma County
,32.81053889,-116.9431278,San Diego County
,34.184455,-118.771706,Ventura County
,33.1693,-117.3568278,San Diego County
,37.679546,-122.406931,San Mateo County
,38.61199,-122.782365,Sonoma County
,38.612144,-122.78224,Sonoma County
,32.771304,-116.818202,San Diego County
,38.3419285,-122.6717156,Sonoma County
,34.704722,-120.443611,Santa Barbara County
,34.422805,-119.8865667,Santa Barbara County
,37.656268,-122.05394,Alameda County
,34.701389,-120.443611,Santa Barbara County
,34.700833,-120.443333,Santa Barbara County
,32.77144,-116.81841,San Diego County
,37.82606423,-122.2077008,Alameda County
,36.176797,-116.763864,Inyo County
,36.176797,-116.763864,Inyo County
,37.8008784,-122.4172161,San Francisco County
,36.176838,-116.763695,Inyo County
,36.176838,-116.763695,Inyo County
,37.93430714,-122.3425142,Contra Costa County
,37.397591,-121.797502,Santa Clara County
,37.91662538,-122.253124,Contra Costa County
,34.42955,-119.7066333,Santa Barbara County
,34.07999048,-118.392171,Los Angeles County
,37.68451667,-122.4779367,San Mateo County
,34.04310647,-118.0474573,Los Angeles County
,37.99898592,-122.4611614,Marin County
,39.313768,-122.487568,Colusa County
,39.74045373,-121.8396717,Butte County
,38.44582517,-122.6278625,Sonoma County
,32.545247,-117.095066,San Diego County
,37.803945,-122.2655333,Alameda County
,37.90964664,-122.2653013,Contra Costa County
,37.718927,-122.418301,San Francisco County
,37.718927,-122.418301,San Francisco County
,37.943209,-122.140541,Contra Costa County
,37.769046,-122.465305,San Francisco County
,37.85361,-121.935518,Contra Costa County
,38.34390267,-122.5945044,Sonoma County
,38.029087,-121.961627,Contra Costa County
,37.697946,-122.421005,San Mateo County
,37.4892035,-122.2453876,San Mateo County
,37.85361,-121.935518,Contra Costa County
,37.85096167,-121.9366383,Contra Costa County
,37.85096167,-121.9366383,Contra Costa County
,37.85096167,-121.9366383,Contra Costa County
,37.85096167,-121.9366383,Contra Costa County
,34.152908,-118.1334763,Los Angeles County
,34.26769811,-118.3941194,Los Angeles County
,34.26787876,-118.3448295,Los Angeles County
,38.11984,-122.830535,Marin County
,33.891145,-118.39412,Los Angeles County
,34.03174554,-118.6818957,Los Angeles County
,38.05032587,-122.6870273,Marin County
,38.34275232,-122.6718727,Sonoma County
,37.11800833,-122.3287667,San Mateo County
,37.55316667,-122.0911638,Alameda County
,38.73973333,-120.7410967,El Dorado County
,38.89914667,-120.5657367,El Dorado County
,38.899105,-120.565645,El Dorado County
,38.88062833,-120.4388883,El Dorado County
,34.531295,-119.18215,Ventura County
,38.65825,-120.604891,El Dorado County
,38.660729,-120.604423,El Dorado County
,32.673543,-117.242519,San Diego County
,37.929957,-122.682116,Marin County
,36.490897,-121.148922,San Benito County
,41.71901167,-121.5047483,Siskiyou County
,37.13122462,-122.1021706,Santa Cruz County
,37.55303056,-122.0909444,Alameda County
,38.00494722,-122.2561717,Contra Costa County
,37.71835333,-122.4111467,San Francisco County
,34.26736667,-117.1622917,San Bernardino County
,37.816975,-119.8713306,Tuolumne County
,32.74698941,-117.1192072,San Diego County
,37.87813,-121.9302283,Contra Costa County
,34.19472833,-118.0302483,Los Angeles County
,37.65651774,-119.0611973,Madera County
,39.432137,-120.241228,Nevada County
,37.434539,-118.747208,Inyo County
,32.5623275,-117.0635483,San Diego County
,37.71472,-121.917837,Alameda County
,40.46093333,-121.4763333,Shasta County
,37.34074659,-118.4376262,Inyo County
,37.31049394,-121.8886686,Santa Clara County
,37.3104598,-121.8886328,Santa Clara County
,37.29003002,-121.9821413,Santa Clara County
,37.44937287,-122.181542,San Mateo County
,37.60111523,-119.0102115,Mono County
,37.29501923,-121.9333935,Santa Clara County
,39.42915747,-120.2430664,Nevada County
,34.419212,-119.668389,Santa Barbara County
,32.64058534,-116.997536,San Diego County
,38.68231897,-120.0100996,Alpine County
,37.18008092,-122.2708773,Santa Cruz County
,38.364425,-120.6855467,Amador County
,37.18706,-120.82599,Merced County
,39.84874468,-120.7356533,Plumas County
,34.16466331,-118.4008037,Los Angeles County
,41.69038157,-124.1096031,Del Norte County
,41.29540556,-124.0114278,Humboldt County
,34.03055556,-116.1463889,Riverside County
,34.080385,-118.2348733,Los Angeles County
,34.1886,-118.1779883,Los Angeles County
,34.06444444,-118.1269444,Los Angeles County
,38.56593,-123.31157,Sonoma County
,37.89476038,-122.4320391,Marin County
,41.48189304,-120.4852965,Modoc County
,37.921417,-122.16681,Contra Costa County
,37.27576019,-122.2830072,San Mateo County
,34.09222222,-116.1602778,San Bernardino County
,34.09222222,-116.1602778,San Bernardino County
,33.01019748,-117.2467469,San Diego County
,36.48986397,-121.1711633,San Benito County
,32.7053833,-117.0054092,San Diego County
,32.57314781,-117.0270531,San Diego County
,38.400873,-121.369714,Sacramento County
,34.0201305,-118.4958333,Los Angeles County
,37.756425,-122.4810722,San Francisco County
,34.065775,-118.4408317,Los Angeles County
,38.52687272,-121.7656264,Yolo County
,37.92893068,-122.5377305,Marin County
,32.75230333,-116.97725,San Diego County
,32.764059,-117.080422,San Diego County
,34.15852783,-119.2230217,Ventura County
,34.095287,-118.127015,Los Angeles County
,38.668745,-121.1973583,Sacramento County
,34.34622345,-118.7786838,Ventura County
,37.88546333,-122.295395,Alameda County
,33.67635422,-117.6730156,Orange County
,34.2053362,-117.362216,San Bernardino County
,34.654755,-117.35412,San Bernardino County
,37.92923667,-122.5381617,Marin County
,33.2369054,-116.4408629,San Diego County
,33.2369054,-116.4408629,San Diego County
,32.75003833,-117.2152033,San Diego County
,32.68219658,-116.8182508,San Diego County
,38.53406922,-121.6433562,Yolo County
,38.43967602,-121.7088207,Solano County
,38.57871632,-121.7613638,Yolo County
,33.27759261,-117.308144,San Diego County
,37.8696058,-122.2990141,Alameda County
,38.42576358,-121.7168264,Solano County
,37.76919403,-122.4644339,San Francisco County
,37.33585444,-122.1464366,Santa Clara County
,32.634496,-116.921651,San Diego County
,32.634493,-116.921655,San Diego County
,37.77267833,-122.4452217,San Francisco County
,36.58662167,-121.74917,Monterey County
,33.25296715,-117.308042,San Diego County
,33.17579123,-117.3445201,San Diego County
,37.916133,-122.310765,Contra Costa County
,33.82342894,-118.0858827,Los Angeles County
,38.45313939,-121.6640625,Yolo County
,32.76348,-116.844,San Diego County
,32.763452,-116.843991,San Diego County
,37.88899405,-121.7554054,Contra Costa County
,34.11384,-118.222555,Los Angeles County
,38.36465,-120.6881633,Amador County
,33.34416667,-116.9085433,San Diego County
,33.8536269,-118.1339563,Los Angeles County
,32.859683,-116.935279,San Diego County
,33.92175796,-118.0226417,Los Angeles County
,33.80455092,-118.0418283,Orange County
,33.9708889,-118.0256359,Los Angeles County
,38.80407833,-120.8999783,El Dorado County
,37.42145833,-122.1781217,Santa Clara County
,34.03334717,-118.3148417,Los Angeles County
,38.999722,-123.076667,Mendocino County
,37.31628225,-122.0421968,Santa Clara County
,38.43871908,-122.8540891,Sonoma County
,37.44939667,-122.3964217,San Mateo County
,34.01762833,-118.2879433,Los Angeles County
,34.18108833,-118.0962567,Los Angeles County
,34.27249412,-118.3831357,Los Angeles County
,33.85367388,-118.1773403,Los Angeles County
,33.80783516,-118.0868429,Los Angeles County
,33.62383153,-117.8912544,Orange County
,37.87855946,-122.2855553,Alameda County
,37.89151667,-122.4475667,Marin County
,37.73408,-122.0572195,Alameda County
,34.02916486,-118.4838553,Los Angeles County
,37.81201536,-122.2718608,Alameda County
,37.81201536,-122.2718608,Alameda County
,34.33286156,-118.795019,Ventura County
,33.91448562,-118.0280793,Los Angeles County
,34.2038902,-118.1665084,Los Angeles County
,37.76899667,-122.4643167,San Francisco County
,37.76925765,-122.4639771,San Francisco County
,34.04014884,-118.7539982,Los Angeles County
,38.43994444,-122.5224833,Sonoma County
,38.43994444,-122.5224833,Sonoma County
,38.43994444,-122.5224833,Sonoma County
,37.9137718,-122.6876608,Marin County
,34.07111667,-118.4607167,Los Angeles County
,37.19808333,-122.2772361,San Mateo County
,37.91412778,-122.6874083,Marin County
,37.91687387,-122.4523779,Marin County
,37.94508069,-122.4369007,Contra Costa County
,34.20745306,-118.01855,Los Angeles County
,36.97766197,-122.0238161,Santa Cruz County
,34.30784167,-117.462635,San Bernardino County
,34.40372858,-119.4807049,Santa Barbara County
,33.75820667,-117.7013183,Orange County
,33.70502833,-117.977775,Orange County
,32.75408833,-117.094825,San Diego County
,37.31603998,-122.0422152,Santa Clara County
,38.50988982,-122.0970515,Solano County
,34.81621167,-115.642185,San Bernardino County
,37.39277267,-122.0157089,Santa Clara County
,37.33363767,-121.8813264,Santa Clara County
,34.81621,-115.642225,San Bernardino County
,37.874625,-122.2197583,Contra Costa County
,34.36476111,-118.9965667,Ventura County
,33.16931585,-117.3569194,San Diego County
,34.0235445,-118.2545917,Los Angeles County
,34.07937036,-118.0986163,Los Angeles County
,34.02182645,-119.8705977,Santa Barbara County
,37.13133677,-122.1022371,Santa Cruz County
,41.07583883,-121.2799533,Lassen County
,34.03783306,-118.2265831,Los Angeles County
,37.69539475,-122.0977807,Alameda County
,37.4060657,-122.244598,San Mateo County
,33.80871321,-116.7753553,Riverside County
,37.21163563,-121.7970335,Santa Clara County
,34.09626833,-116.9586367,San Bernardino County
,37.54956333,-122.3054967,San Mateo County
,41.40057778,-124.0659944,Humboldt County
,41.84353333,-123.9295806,Del Norte County
,34.484,-118.6387717,Los Angeles County
,32.58232778,-117.0541,San Diego County
,32.58232778,-117.0541,San Diego County
,32.664395,-117.0891112,San Diego County
,40.78648024,-124.0931773,Humboldt County
,33.774269,-117.937995,Orange County
,33.1701942,-117.3556902,San Diego County
,38.70082833,-120.1574472,El Dorado County
,32.71960833,-117.2411583,San Diego County
,32.61220711,-117.0210706,San Diego County
,38.68968448,-120.0107861,Alpine County
,37.28939167,-122.0937417,Santa Clara County
,32.6130973,-117.064362,San Diego County
,37.8244587,-122.2489598,Alameda County
,33.60861333,-117.76328,Orange County
,32.71959667,-117.2413167,San Diego County
,34.12616667,-118.2126167,Los Angeles County
,36.59582794,-118.3857648,Tulare County
,33.75803167,-117.7013683,Orange County
,41.4871146,-120.5424555,Modoc County
,33.75702,-117.701195,Orange County
,41.4871146,-120.5424555,Modoc County
,33.60658889,-117.6756278,Orange County
,33.6068462,-117.6742064,Orange County
,33.86503889,-117.8654778,Orange County
,33.95789542,-118.1338623,Los Angeles County
,33.77219009,-117.9056778,Orange County
,33.77468916,-117.9058092,Orange County
,38.3947852,-122.8388643,Sonoma County
,37.6233519,-122.1370376,Alameda County
,37.40121702,-122.3333929,San Mateo County
,34.15507914,-118.3705589,Los Angeles County
,34.12168175,-118.0041933,Los Angeles County
,33.97504588,-118.0273434,Los Angeles County
,33.96111667,-118.0175555,Los Angeles County
,32.7165006,-117.1367698,San Diego County
,32.76344667,-117.0624305,San Diego County
,37.74207833,-122.4298417,San Francisco County
,32.88903893,-117.1384292,San Diego County
,37.33749722,-118.7445444,Inyo County
,37.33805833,-118.745225,Inyo County
,37.33739722,-118.7542028,Inyo County
,34.02532036,-118.1514082,Los Angeles County
,38.57703895,-121.4612105,Sacramento County
,34.18425281,-118.4173812,Los Angeles County
,34.0800881,-118.0695909,Los Angeles County
,34.11805725,-118.0669479,Los Angeles County
,33.73818599,-117.9611684,Orange County
,33.73822561,-117.9613026,Orange County
,33.73803273,-117.961149,Orange County
,37.84478,-122.2587583,Alameda County
,36.0086825,-121.2369266,Monterey County
,32.81528667,-117.2534367,San Diego County
,34.12667525,-118.2100038,Los Angeles County
,38.797855,-120.8910367,El Dorado County
,38.697705,-120.1603472,El Dorado County
,33.93362167,-117.9505283,Orange County
,33.758165,-117.70139,Orange County
,33.75813027,-117.7013665,Orange County
,38.0175445,-121.9388967,Contra Costa County
,35.00611167,-118.705865,Kern County
,35.025075,-118.681005,Kern County
,33.798443,-117.916024,Orange County
,34.09617812,-118.0618501,Los Angeles County
,34.03648392,-118.1286622,Los Angeles County
,34.14853671,-118.2654627,Los Angeles County
,34.055448,-118.248366,Los Angeles County
,32.76621246,-117.0137482,San Diego County
,38.648998,-119.916435,Alpine County
,37.75425333,-122.0762456,Alameda County
,33.86573533,-117.8412161,Orange County
,33.86594794,-118.1448144,Los Angeles County
,32.70155394,-117.0675665,San Diego County
,38.0190055,-120.322205,Tuolumne County
,38.019,-120.32222,Tuolumne County
,37.7502378,-122.4337029,San Francisco County
,37.87856132,-122.2200433,Contra Costa County
,37.87858402,-122.2199989,Contra Costa County
,37.87796986,-122.2199821,Contra Costa County
,37.87796351,-122.2199821,Contra Costa County
,32.75368881,-116.9422384,San Diego County
,35.42842146,-120.7513869,San Luis Obispo County
,35.42842146,-120.7513869,San Luis Obispo County
,32.97511546,-115.5420833,Imperial County
,37.87841234,-122.2205602,Contra Costa County
,37.87841234,-122.2205602,Contra Costa County
,38.41229667,-121.35578,Sacramento County
,34.15633922,-118.3706079,Los Angeles County
,33.03544747,-115.617706,Imperial County
,33.671925,-116.4082133,Riverside County
,32.75166533,-117.0596557,San Diego County
,33.27944946,-116.1445313,San Diego County
,34.10606825,-118.1341364,Los Angeles County
,33.98134456,-118.1836873,Los Angeles County
,34.0725193,-118.2908986,Los Angeles County
,37.746555,-122.2525783,Alameda County
,34.00302124,-118.4727325,Los Angeles County
,35.2749098,-116.0626297,San Bernardino County
,37.51827994,-121.9733883,Alameda County
,33.99091721,-118.4715271,Los Angeles County
,33.340905,-116.902505,San Diego County
,37.79726833,-122.4554717,San Francisco County
,32.78500951,-116.9698916,San Diego County
,35.029097,-120.617594,San Luis Obispo County
,37.75633,-122.430804,San Francisco County
,38.41233,-121.35595,Sacramento County
,34.733056,-120.440833,Santa Barbara County
,38.79782167,-120.8910917,El Dorado County
,37.95352947,-122.134921,Contra Costa County
,38.56515833,-121.756905,Yolo County
,37.62557872,-122.5025421,San Mateo County
,38.55294753,-122.5286226,Napa County
,39.30012782,-123.7587547,Mendocino County
,33.40793833,-117.2384633,San Diego County
,34.865869,-120.37463,Santa Barbara County
,34.727933,-119.950013,Santa Barbara County
,34.725116,-119.949438,Santa Barbara County
,34.7259,-119.94978,Santa Barbara County
,32.77135803,-116.8191156,San Diego County
,40.321502,-124.285546,Humboldt County
,40.30761518,-120.6278915,Lassen County
,37.07572935,-122.059949,Santa Cruz County
,33.73593028,-116.251074,Riverside County
,34.03726308,-118.0444404,Los Angeles County
,32.76973871,-116.8141937,San Diego County
,36.26699883,-121.2960819,Monterey County
,35.29174045,-120.6773867,San Luis Obispo County
,33.819585,-117.77161,Orange County
,37.4255374,-122.0429929,Santa Clara County
,39.58488833,-121.5269383,Butte County
,37.51727575,-122.0043077,Alameda County
,37.80833435,-122.2236099,Alameda County
,36.64183815,-121.770891,Monterey County
,37.78552626,-122.4710615,San Francisco County
,37.3975558,-121.797579,Santa Clara County
,33.969925,-118.4293283,Los Angeles County
,38.67725,-121.182786,Sacramento County
,34.0671799,-118.1067497,Los Angeles County
,36.31985598,-116.3795377,Inyo County
,33.00984333,-117.2468417,San Diego County
,34.0857805,-118.25483,Los Angeles County
,34.217742,-118.1423536,Los Angeles County
,34.28285759,-118.6051288,Los Angeles County
,33.73617608,-116.2505476,Riverside County
,37.16128346,-121.9836919,Santa Clara County
,37.16126876,-121.9837671,Santa Clara County
,37.09251198,-121.7224002,Santa Clara County
,33.2756776,-117.323906,San Diego County
,37.79607881,-122.4734616,San Francisco County
,37.79787,-122.4712533,San Francisco County
,33.77469167,-117.9059417,Orange County
,37.92730167,-122.15098,Contra Costa County
,34.06684063,-118.233472,Los Angeles County
,33.10214747,-116.4909554,San Diego County
,37.32760544,-121.8668711,Santa Clara County
,37.32763763,-121.8668231,Santa Clara County
,37.73784667,-122.4533917,San Francisco County
,37.23526665,-120.4901073,Merced County
,33.1762561,-117.2701049,San Diego County
,37.93676669,-122.4520328,Marin County
,37.88195963,-122.2226898,Contra Costa County
,37.53175441,-121.9131639,Alameda County
,33.94096205,-118.1333769,Los Angeles County
,32.67883667,-116.8644783,San Diego County
,38.15772612,-122.5744307,Marin County
,38.0578,-122.74157,Marin County
,37.92755167,-122.1508967,Contra Costa County
,37.03742504,-121.4088392,Santa Clara County
,37.03743467,-121.4088359,Santa Clara County
,34.20514333,-118.166305,Los Angeles County
,37.32805278,-121.8671111,Santa Clara County
,37.32764444,-121.8667833,Santa Clara County
,33.03553195,-115.6176186,Imperial County
,33.01010301,-117.2453749,San Diego County
,33.10207557,-116.4900005,San Diego County
,32.85274413,-115.589992,Imperial County
,32.78327397,-115.5282666,Imperial County
,34.2694931,-117.9830493,Los Angeles County
,34.1565798,-118.3708546,Los Angeles County
,34.0857555,-118.254975,Los Angeles County
,37.16128163,-121.9836387,Santa Clara County
,38.20548333,-122.5215833,Sonoma County
,37.09996389,-120.8210611,Merced County
,37.09994444,-120.8210528,Merced County
,33.73592034,-116.2507412,Riverside County
,37.39878,-121.7972417,Santa Clara County
,37.39866667,-121.79725,Santa Clara County
,37.2526193,-122.2188736,San Mateo County
,37.16115118,-121.9838314,Santa Clara County
,37.16125943,-121.9838099,Santa Clara County
,33.74293667,-117.8533083,Orange County
,37.25253678,-122.2185413,San Mateo County
,37.32400418,-122.2785368,San Mateo County
,34.02350041,-117.9509878,Los Angeles County
,37.742695,-119.5659,Mariposa County
,37.16106491,-121.9838654,Santa Clara County
,34.158026,-118.242419,Los Angeles County
,34.06237523,-116.3552229,San Bernardino County
,34.52128833,-119.8403467,Santa Barbara County
,34.20240333,-118.0184472,Los Angeles County
,36.76204167,-121.4953167,Monterey County
,37.16125621,-121.9838241,Santa Clara County
,38.54941559,-121.4907532,Sacramento County
,41.4871146,-120.5424555,Modoc County
,41.4437793,-120.8702442,Modoc County
,37.91101383,-122.493142,Marin County
,34.15650177,-118.3710403,Los Angeles County
,38.16159483,-119.9235606,Tuolumne County
,39.50567483,-123.7799545,Mendocino County
,37.39753,-121.7974467,Santa Clara County
,37.45968272,-122.2855777,San Mateo County
,37.94652939,-122.3119431,Contra Costa County
,38.469294,-123.018076,Sonoma County
,32.72981967,-117.1718469,San Diego County
,37.90866123,-119.2786158,Tuolumne County
,34.01732613,-118.2885003,Los Angeles County
,36.63129219,-121.9250446,Monterey County
,38.08412212,-122.8668844,Marin County
,38.32019667,-123.0348195,Sonoma County
,34.49085167,-119.3174633,Ventura County
,38.69445,-120.19625,El Dorado County
,32.7832425,-115.5283775,Imperial County
,37.87837167,-122.22066,Contra Costa County
,41.4871146,-120.5424555,Modoc County
,32.91873169,-117.1310196,San Diego County
,38.53737167,-123.0073861,Sonoma County
,34.26785466,-118.7758276,Ventura County
,34.11477961,-119.080343,Ventura County
,37.75618532,-122.4320258,San Francisco County
,33.90856931,-118.2830084,Los Angeles County
,37.7890053,-122.4668349,San Francisco County
,34.03055667,-119.7950683,Santa Barbara County
,33.54129667,-117.7375667,Orange County
,32.8399068,-117.042489,San Diego County
,37.67926837,-122.4070958,San Mateo County
,32.84972167,-116.9963883,San Diego County
,37.75132667,-118.9367717,Mono County
,37.75148333,-118.93686,Mono County
,37.87672661,-122.2747728,Alameda County
,34.23208122,-118.4433971,Los Angeles County
,34.00307083,-118.4728088,Los Angeles County
,34.12541041,-118.2519627,Los Angeles County
,37.70340333,-118.904085,Mono County
,36.63277167,-118.8124883,Tulare County
,33.34101833,-116.9024817,San Diego County
,32.74515547,-117.246259,San Diego County
,37.921859,-121.7539527,Contra Costa County
,32.94304862,-117.2215809,San Diego County
,36.54940366,-118.7951444,Tulare County
,36.73746984,-119.7846812,Fresno County
,34.13492941,-118.0663432,Los Angeles County
,34.12450267,-118.0090456,Los Angeles County
,33.77483,-117.90573,Orange County
,34.10104877,-118.0709084,Los Angeles County
,34.10013837,-118.0712321,Los Angeles County
,34.10661284,-118.315384,Los Angeles County
,34.14138054,-118.429302,Los Angeles County
,34.09209167,-118.2987283,Los Angeles County
,33.92582599,-117.8815541,Orange County
,34.21790314,-118.1465836,Los Angeles County
,32.6462041,-116.9776765,San Diego County
,40.87806548,-124.0799015,Humboldt County
,34.03078842,-118.2997513,Los Angeles County
,34.03082657,-118.2996216,Los Angeles County
,34.03077698,-118.2997513,Los Angeles County
,39.30478102,-123.7807162,Mendocino County
,33.98376378,-118.339354,Los Angeles County
,32.80084262,-116.9311997,San Diego County
,37.76203969,-120.8536106,Stanislaus County
,34.03075248,-118.2998619,Los Angeles County
,36.97243072,-121.952359,Santa Cruz County
,33.93674443,-118.2949483,Los Angeles County
,40.87891657,-124.0786437,Humboldt County
,34.01001687,-117.9859404,Los Angeles County
,36.60508505,-118.7222076,Tulare County
,32.63955948,-116.9935475,San Diego County
